NEWID,AGE_REF,AGE2,BATHRMQ,BEDROOMQ,BLS_URBN,CUTENURE,EDUC_REF,FAM_SIZE,FAM_TYPE,FINCBTAX,FINLWT21,FSALARYX,FSSIX,INC_RANK,MARITAL1,NO_EARNR,NUM_AUTO,OCCUCOD1,OCCUCOD2,OTHRINCX,PERSLT18,PERSOT64,POPSIZE,PRINEARN,QINTRVMO,QINTRVYR,RACE2,REF_RACE,REGION,SEX_REF,SEX2,SMSASTAT,ST_HOUS,VEHQ,WELFAREX,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,TOTEXPPQ,TOTEXPCQ,FDAWAYPQ,FDAWAYCQ,ALCBEVPQ,ALCBEVCQ,HOUSPQ,HOUSCQ,SHELTPQ,SHELTCQ,MRTINTPQ,MRTINTCQ,RNTXRPPQ,RNTXRPCQ,UTILPQ,UTILCQ,APPARPQ,APPARCQ,TRANSPQ,TRANSCQ,GASMOPQ,GASMOCQ,VEHFINPQ,VEHFINCQ,PUBTRAPQ,PUBTRACQ,HEALTHPQ,HEALTHCQ,HLTHINPQ,HLTHINCQ,MEDSRVPQ,MEDSRVCQ,PREDRGPQ,PREDRGCQ,ENTERTPQ,ENTERTCQ,PERSCAPQ,PERSCACQ,READPQ,READCQ,EDUCAPQ,EDUCACQ,TOBACCPQ,TOBACCCQ,MISCPQ,MISCCQ,CASHCOPQ,CASHCOCQ,LIFINSPQ,LIFINSCQ,RETPENPQ,RETPENCQ,STATE,TOTEX4PQ,TOTEX4CQ,UNISTRQ,INCLASS2,CUID,INTERI,HISP_REF,HISP2,HIGH_EDU,CREDITB,IRAB,LIQUIDB,STOCKB,DIVISION,GROCERPQ,GROCERCQ,inclass_label,inclass_short,educ_label,high_educ_label,occucod1_label,occucod1_broad,marital_label,fam_type_label,fam_type_broad,tenure_label,tenure_owner,region_label,urban_label,sex_ref_label,race_ref_label,hisp_ref_label,state_label,popsize_label,occucod2_label,race2_label,sex2_label,unistrq_label,FLAG_CQ_MISSING,TOTEXP_AVG_Q,TOTEXP_ANN,TOTEX4_AVG_Q,TOTEX4_ANN,HOUS_AVG_Q,HOUS_ANN,SHELT_AVG_Q,SHELT_ANN,UTIL_AVG_Q,UTIL_ANN,MRTINT_AVG_Q,MRTINT_ANN,RNTXRP_AVG_Q,RNTXRP_ANN,GROCER_AVG_Q,GROCER_ANN,FDAWAY_AVG_Q,FDAWAY_ANN,TRANS_AVG_Q,TRANS_ANN,GASMO_AVG_Q,GASMO_ANN,VEHFIN_AVG_Q,VEHFIN_ANN,PUBTRA_AVG_Q,PUBTRA_ANN,HEALTH_AVG_Q,HEALTH_ANN,HLTHIN_AVG_Q,HLTHIN_ANN,MEDSRV_AVG_Q,MEDSRV_ANN,PREDRG_AVG_Q,PREDRG_ANN,ENTERT_AVG_Q,ENTERT_ANN,EDUCA_AVG_Q,EDUCA_ANN,APPAR_AVG_Q,APPAR_ANN,TOBACC_AVG_Q,TOBACC_ANN,RETPEN_AVG_Q,RETPEN_ANN,LIFINS_AVG_Q,LIFINS_ANN,CASHCO_AVG_Q,CASHCO_ANN,PERSCA_AVG_Q,PERSCA_ANN,READ_AVG_Q,READ_ANN,ALCBEV_AVG_Q,ALCBEV_ANN,MISC_AVG_Q,MISC_ANN,EXPENSE_RATIO,HOUSING_RATIO,TRANSPORT_RATIO,HEALTH_RATIO,RETIRE_RATIO,FOOD_RATIO,LIFESTYLE_ANN,LIFESTYLE_RATIO,LIFESTYLE_SHARE,NECESSITY_ANN,NECESSITY_RATIO,NECESSITY_SHARE,DISCRETIONARY_ANN,DISCRETIONARY_RATIO,DISCRETIONARY_SHARE,HOUS_SHARE,GROCER_SHARE,FDAWAY_SHARE,TRANS_SHARE,HEALTH_SHARE,ENTERT_SHARE,EDUCA_SHARE,APPAR_SHARE,RETPEN_SHARE,CASHCO_SHARE,TOBACC_SHARE,ALCBEV_SHARE,MISC_SHARE,FOOD_TOTAL_SHARE,HOMEOWNER,HAS_CHILDREN,HAS_ELDERLY,SINGLE_EARNER,ZERO_EARNER,HOUSING_BURDENED,HOUSING_SEVERE,FLAG_REGION_UNKNOWN,FLAG_NEG_INCOME,FLAG_ZERO_INCOME,FLAG_INCOME_INVALID,FLAG_ZERO_SPEND,FLAG_EXTREME_RATIO,EDUC_REF_ORD,LOG_INCOME,INCOME_QUINTILE
5847312,30,26.0,1.0,2.0,1,4,15,2,1,84500,31144.84,84500,0,0.6148407,1,2,2,6.0,1.0,,0,0,2,1,2,2025,1.0,1,4.0,1,2.0,1,2,2,,55241.509,63452.1,,56700.917,,,64117.764,64191.562,55073.198,,49385.713,63805.059,60260.427,63610.487,57121.903,,,,62427.039,,65184.852,67472.14,60942.631,,,,,,60942.609,,,,63814.193,51897.82,,63459.642,,63472.589,65008.734,,,62921.818,,,19132.0,8208.0,1086.6667,433.3333,0.0,0.0,5948.3333,2899.6667,4873.52,2116.26,0.0,0.0,4273.52,2116.26,588.0,623.0,206.6667,103.3333,2682.0,1272.0,930.0,400.0,160.0,76.0,280.0,100.0,4347.0,1003.0,1966.0,983.0,2381.0,0.0,0.0,20.0,617.0,437.0,0.0,0.0,52.0,26.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,2944.0,1472.0,53.0,19132.0,8208.0,5.0,4,584731,2,2,2.0,15,,,,,9.0,1208.3333,541.6667,"$50,000-$69,999",$50-70K,Bachelor's degree,Bachelor's degree,"Sales, business services",Sales / service,Married,Married couple only,Married couple,Renter,Renter,West,Urban,Male,White,Not Hispanic / Latino,Washington,MSA under 1.5M,Manager / Administrator,White,Female,Mobile home / trailer,0,13670.0,54680.0,13670.0,54680.0,4424.0,17696.0,3494.8900000000003,13979.560000000001,605.5,2422.0,0.0,0.0,3194.8900000000003,12779.560000000001,875.0,3500.0,760.0,3040.0,1977.0,7908.0,665.0,2660.0,118.0,472.0,190.0,760.0,2675.0,10700.0,1474.5,5898.0,1190.5,4762.0,10.0,40.0,527.0,2108.0,0.0,0.0,155.0,620.0,0.0,0.0,2208.0,8832.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,156.0,0.0,0.0,30.0,120.0,0.6471005917159763,0.20942011834319527,0.09358579881656805,0.12662721893491125,0.1045207100591716,0.07739644970414201,5768.0,0.0682603550295858,0.10548646671543525,22108.0,0.26163313609467453,0.40431602048280907,6044.0,0.07152662721893491,0.1105340160936357,0.3236283833211412,0.06400877834674469,0.055596196049743966,0.14462326261887345,0.19568397951719094,0.038551572787125093,0.0,0.011338697878566204,0.16152158010241405,0.0,0.0,0.0,0.0021945866861741038,0.11960497439648866,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4.926856708949693,Q3
5847322,67,67.0,3.0,4.0,1,2,15,2,1,0,18396.58,0,0,0.009953,1,2,1,4.0,3.0,,0,2,5,1,2,2025,1.0,1,3.0,2,1.0,2,2,4,,,,32152.255,,,,,,39799.039,35366.703,40408.723,,31489.843,,,,45665.155,41370.847,40824.175,36370.375,42700.671,,41505.368,37069.551,37439.08,,,35497.303,,39059.732,,,37278.264,46605.672,,33981.785,41138.665,,41936.346,,31913.554,37683.195,,,23075.4104,10203.7052,1466.6667,1183.3333,323.3333,336.6667,4592.3333,2789.6667,2112.3333,849.6667,0.0,0.0,0.0,0.0,2260.0,1430.0,266.6667,133.3333,2094.0,557.0,907.0,500.0,72.0,33.0,0.0,0.0,1262.0,651.0,1262.0,651.0,0.0,0.0,0.0,0.0,482.0,75.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3197.0,7.0,0.0,0.0,450.0,0.0,6241.4104,3120.7052,,23075.4104,10203.7052,3.0,7,584732,2,2,2.0,16,,,,,7.0,2600.0,1300.0,"$150,000 and over",$150K+,Bachelor's degree,Graduate / Professional degree,Administrative / Clerical,White collar,Married,Married couple only,Married couple,"Owned, no mortgage",Owner,South,Urban,Female,White,Not Hispanic / Latino,,MSA size unclassified,Professional,White,Male,Apartment (2-4 units),0,16639.557800000002,66558.23120000001,16639.557800000002,66558.23120000001,3691.0,14764.0,1481.0,5924.0,1845.0,7380.0,0.0,0.0,0.0,0.0,1950.0,7800.0,1325.0,5300.0,1325.5,5302.0,703.5,2814.0,52.5,210.0,0.0,0.0,956.5,3826.0,956.5,3826.0,0.0,0.0,0.0,0.0,278.5,1114.0,0.0,0.0,200.0,800.0,0.0,0.0,4681.0578,18724.2312,225.0,900.0,0.0,0.0,75.0,300.0,0.0,0.0,330.0,1320.0,1602.0,6408.0,,,,,,,8534.0,,0.12821855157713385,17828.0,,0.26785567582811604,15242.0,,0.22900247986157418,0.22182079862723272,0.11719061428423294,0.07962951996236341,0.07965956883782091,0.057483498750189134,0.016737223629825063,0.0,0.01201955018299825,0.2813210456830769,0.0,0.0,0.019832257801947115,0.09627659696581599,0.19682013424659636,1,0,1,0,0,,,0,0,1,1,0,,6,,
5847332,65,,2.0,4.0,1,1,11,1,8,109020,17575.586,0,0,0.7087772,2,0,0,,,,0,1,1,1,2,2025,,1,1.0,1,,1,2,2,,40316.348,33455.838,37041.897,,,38202.449,,,38573.774,,35285.862,,,38515.023,33952.926,31971.264,,33395.158,33356.699,31330.011,33394.86,34458.32,,,,38370.098,,34316.195,37178.648,36463.47,,,,,,28607.606,,,,31226.695,35872.081,,40477.537,,12195.3333,4337.6667,0.0,200.0,0.0,0.0,3687.0,1292.0,2396.0,935.0,371.0,185.0,0.0,0.0,1151.0,286.0,0.0,0.0,5300.0,1160.0,600.0,450.0,0.0,0.0,0.0,0.0,350.0,185.0,350.0,185.0,0.0,0.0,0.0,0.0,270.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,300.0,255.0,0.0,0.0,0.0,36.0,12195.3333,4337.6667,3.0,5,584733,2,1,,11,,,,,2.0,1733.3333,1066.6667,"$70,000-$99,999",$70-100K,"High school, no diploma","High school, no diploma",,,Widowed,Single consumer,Single consumer,Owned with mortgage,Owner,Northeast,Urban,Male,White,Hispanic / Latino,New York,Not in MSA,,,,Apartment (2-4 units),0,8266.5,33066.0,8266.5,33066.0,2489.5,9958.0,1665.5,6662.0,718.5,2874.0,278.0,1112.0,0.0,0.0,1400.0,5600.0,100.0,400.0,3230.0,12920.0,525.0,2100.0,0.0,0.0,0.0,0.0,267.5,1070.0,267.5,1070.0,0.0,0.0,0.0,0.0,202.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.5,510.0,450.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30330214639515685,0.0913410383415887,0.11851036507062924,0.0098147128967162,0.0,0.0550357732526142,3008.0,0.027591267657310584,0.09096957599951612,20100.0,0.18436984039625756,0.6078751587733624,3008.0,0.027591267657310584,0.09096957599951612,0.3011552652271215,0.16935825319058853,0.012097018085042037,0.3907336841468578,0.03235952337748745,0.024435976531784916,0.0,0.0,0.0,0.05443658138268917,0.0,0.0,0.0,0.18145527127563055,1,0,1,0,1,0,0,0,0,0,0,0,0,2,5.037506177691678,Q4
5847382,79,,2.0,2.0,2,1,12,1,8,2220,48028.278,0,0,0.0861625,2,0,0,,,,0,1,5,1,2,2025,,1,2.0,2,,2,2,1,,,88861.323,,102723.929,98742.607,84494.475,,,92954.845,,87961.384,,,97190.834,90641.467,,94311.619,103216.944,,85745.602,,92336.026,83435.714,,,,84325.41,,,,,,98453.22,86513.84,90343.655,,87954.604,,,,89234.163,90228.477,100562.272,86309.042,4579.3333,2283.6667,0.0,0.0,0.0,0.0,2464.0,1216.0,1724.0,859.0,1524.0,759.0,0.0,0.0,740.0,357.0,0.0,0.0,212.0,106.0,180.0,90.0,0.0,0.0,0.0,0.0,590.0,305.0,590.0,305.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0,0.0,0.0,0.0,,4579.3333,2283.6667,3.0,7,584738,2,2,,12,,,,,,1083.3333,541.6667,"$150,000 and over",$150K+,High school graduate,High school graduate,,,Widowed,Single consumer,Single consumer,Owned with mortgage,Owner,Midwest,Rural,Female,White,Not Hispanic / Latino,,MSA size unclassified,,,,Apartment (2-4 units),0,3431.5,13726.0,3431.5,13726.0,1840.0,7360.0,1291.5,5166.0,548.5,2194.0,1141.5,4566.0,0.0,0.0,812.5,3250.0,0.0,0.0,159.0,636.0,135.0,540.0,0.0,0.0,0.0,0.0,447.5,1790.0,447.5,1790.0,0.0,0.0,0.0,0.0,22.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.182882882882883,3.315315315315315,0.2864864864864865,0.8063063063063063,0.0,1.4639639639639639,690.0,0.3108108108108108,0.05026956141629025,5676.0,2.556756756756757,0.4135217834766137,690.0,0.3108108108108108,0.05026956141629025,0.536208655107096,0.23677691971441062,0.0,0.04633542182718928,0.13040944193501383,0.006556899315168294,0.0,0.0,0.0,0.04371266210112196,0.0,0.0,0.0,0.23677691971441062,1,0,1,0,1,1,1,0,0,0,0,0,1,3,3.346352974450639,Q1 (Bottom 20%)
5847412,57,,2.0,3.0,1,1,15,1,8,87700,40182.325,87000,0,0.6295173,5,1,0,1.0,,,0,0,1,1,2,2025,,1,3.0,1,,1,2,1,,74056.548,94483.792,73881.404,83352.308,78103.597,,,,85307.023,,69704.745,89965.022,72373.008,,,,,,80052.533,,,,81930.543,78478.746,,80621.68,,74541.613,85854.508,,,84974.486,,,82866.578,,70070.358,,,93667.292,83767.919,72165.199,,78114.018,12046.3334,4744.6667,433.3333,216.6667,17.3333,8.6667,4760.0,2064.0,3704.0,1536.0,1924.0,961.0,0.0,0.0,916.0,458.0,200.0,100.0,1388.0,687.0,400.0,200.0,748.0,367.0,0.0,0.0,2750.3333,419.6667,639.3333,319.6667,1911.0,0.0,200.0,100.0,88.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.3334,554.6667,48.0,12046.3334,4744.6667,3.0,4,584741,2,2,,15,,,,,7.0,1300.0,650.0,"$50,000-$69,999",$50-70K,Bachelor's degree,Bachelor's degree,Manager / Administrator,White collar,Never married,Single consumer,Single consumer,Owned with mortgage,Owner,South,Urban,Male,White,Not Hispanic / Latino,Texas,Not in MSA,,,,Apartment (2-4 units),0,8395.500049999999,33582.000199999995,8395.500049999999,33582.000199999995,3412.0,13648.0,2620.0,10480.0,687.0,2748.0,1442.5,5770.0,0.0,0.0,975.0,3900.0,325.0,1300.0,1037.5,4150.0,300.0,1200.0,557.5,2230.0,0.0,0.0,1585.0,6340.0,479.5,1918.0,955.5,3822.0,150.0,600.0,66.0,264.0,0.0,0.0,150.0,600.0,0.0,0.0,832.00005,3328.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,52.0,0.0,0.0,0.3829190444697833,0.15562143671607753,0.04732041049030787,0.07229190421892816,0.03794755074116306,0.059293044469783354,2216.0,0.025267958950969213,0.06598773112984498,14390.0,0.16408209806157353,0.4285033623458796,2216.0,0.025267958950969213,0.06598773112984498,0.4064081924459045,0.11613364233140587,0.03871121411046863,0.12357810658341907,0.1887916134310547,0.007861354250125937,0.0,0.017866714204831675,0.09910071407837108,0.0,0.0,0.001548448564418745,0.0,0.1548448564418745,1,0,0,1,0,0,0,0,0,0,0,0,0,6,4.94299959336604,Q4
5847422,28,,1.0,3.0,1,4,16,2,9,280460,18472.815,260000,0,0.9521652,5,2,1,3.0,,,0,0,2,2,2,2025,,1,1.0,1,,1,2,2,,,36576.815,,36020.9,37562.168,,37125.811,,36023.409,39528.701,,,,37270.372,,,,,,41867.396,38842.224,37226.533,,41786.812,,,,34007.56,36324.514,34664.881,33659.806,41305.65,,33400.83,34906.206,39461.624,,,38673.796,,34219.972,,,40569.161,25626.3334,13597.1667,759.0,260.0,355.0,153.0,9497.3333,4748.6667,9106.7233,4553.3617,0.0,0.0,9106.7233,4553.3617,280.0,140.0,1000.0,500.0,1939.0,1885.0,300.0,169.0,0.0,0.0,1323.0,181.0,320.0,300.0,300.0,150.0,20.0,20.0,0.0,130.0,2044.3333,1264.6667,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,60.0,30.0,0.0,0.0,7658.3334,3829.1667,25.0,25626.3334,13597.1667,6.0,6,584742,2,2,,16,,,,,1.0,1253.3333,606.6667,"$100,000-$149,999",$100-150K,Graduate / Professional degree,Graduate / Professional degree,Professional,White collar,Never married,Other family,Other family,Renter,Renter,Northeast,Urban,Male,White,Not Hispanic / Latino,Massachusetts,MSA under 1.5M,,,,Other,0,19611.75005,78447.0002,19611.75005,78447.0002,7123.0,28492.0,6830.0425,27320.17,210.0,840.0,0.0,0.0,6830.0425,27320.17,930.0,3720.0,509.5,2038.0,1912.0,7648.0,234.5,938.0,0.0,0.0,752.0,3008.0,310.0,1240.0,225.0,900.0,20.0,80.0,65.0,260.0,1654.5,6618.0,0.0,0.0,750.0,3000.0,0.0,0.0,5743.750050000001,22975.000200000002,0.0,0.0,45.0,180.0,30.0,120.0,0.0,0.0,254.0,1016.0,350.0,1400.0,0.27970833701775655,0.10159024459816017,0.027269485844683732,0.004421307851387007,0.08191899094345005,0.02053055694216644,12852.0,0.045824716537117595,0.16383035638372315,12608.0,0.044954717250231764,0.1607199761349192,14372.0,0.05124438422591457,0.18320649563856747,0.3632006313480423,0.04742055133422425,0.025979323553534685,0.09749257435595352,0.015806850444741418,0.08436269051878928,0.0,0.038242380108245363,0.2928728968784711,0.002294542806494722,0.0,0.012951419396659097,0.017846444050514505,0.07339987488775894,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.447870929699048,Q5 (Top 20%)
5847432,48,,1.0,3.0,2,2,12,2,9,5140,68657.78,0,940,0.1155143,3,0,1,,,,0,0,5,1,2,2025,,1,3.0,1,,2,2,1,,125758.364,,,,154353.322,,136293.473,128316.407,121788.53,,,,,,157748.584,,,,115419.982,163325.142,,137539.296,,130680.968,142745.989,,,153924.021,,,139292.272,,166580.393,,,129672.76,129651.949,140607.504,,135123.139,121258.416,113521.843,130680.278,144270.72,3016.3333,1411.6667,121.3333,60.6667,43.3333,21.6667,1187.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,481.0,180.0,90.0,290.0,100.0,200.0,100.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3333,47.6667,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,3016.3333,1411.6667,3.0,1,584743,2,2,,12,,,,,,1083.3333,541.6667,"Under $15,000",<$15K,High school graduate,High school graduate,,,Divorced,Other family,Other family,"Owned, no mortgage",Owner,South,Rural,Male,White,Not Hispanic / Latino,,MSA size unclassified,,,,Apartment (2-4 units),0,2214.0,8856.0,2214.0,8856.0,864.5,3458.0,0.0,0.0,654.0,2616.0,0.0,0.0,0.0,0.0,812.5,3250.0,91.0,364.0,195.0,780.0,150.0,600.0,0.0,0.0,0.0,0.0,7.5,30.0,0.0,0.0,0.0,0.0,7.5,30.0,0.0,0.0,0.0,0.0,135.0,540.0,71.5,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,130.0,4.5,18.0,1.7229571984435799,0.6727626459143969,0.1517509727626459,0.005836575875486381,0.0,0.703112840466926,1320.0,0.25680933852140075,0.14905149051490515,4060.0,0.7898832684824902,0.458446251129178,1338.0,0.2603112840466926,0.1510840108401084,0.39046973803071366,0.3669828364950316,0.04110207768744354,0.08807588075880758,0.0033875338753387536,0.0,0.0,0.06097560975609756,0.0,0.0,0.03229448961156278,0.014679313459801264,0.0020325203252032522,0.40808491418247517,1,0,0,0,1,1,1,0,0,0,0,0,0,3,3.710963118995276,Q1 (Bottom 20%)
5847442,63,66.0,3.0,4.0,1,2,14,3,4,113300,52041.933,112000,1300,0.7234141,1,1,1,,3.0,,0,1,2,2,2,2025,1.0,1,3.0,2,1.0,1,2,2,,,,112483.891,86830.897,86088.945,,111350.379,,,,113183.019,79167.057,85068.003,94613.741,85454.487,,116940.655,81792.347,86536.906,,,107904.288,,122171.158,,,111253.288,85176.62,,109422.967,90109.742,,115540.218,,107183.981,87691.502,,,,116822.896,,,,,10889.0,4682.0,2166.6667,1083.3333,433.3333,216.6667,2064.6667,812.3333,916.6667,183.3333,0.0,0.0,0.0,0.0,890.0,500.0,266.6667,133.3333,823.0,289.0,120.0,60.0,153.0,69.0,0.0,0.0,1383.3333,691.6667,1083.3333,541.6667,0.0,0.0,300.0,150.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,216.6667,108.3333,0.0,0.0,0.0,0.0,840.0,0.0,1428.0,714.0,21.0,10889.0,4682.0,3.0,5,584744,2,2,2.0,14,,,,,6.0,866.6667,433.3333,"$70,000-$99,999",$70-100K,Associate's degree,Associate's degree,,,Married,"Married, children >17",Married with children,"Owned, no mortgage",Owner,South,Urban,Female,White,Not Hispanic / Latino,Kentucky,MSA under 1.5M,Professional,White,Male,Apartment (2-4 units),0,7785.5,31142.0,7785.5,31142.0,1438.5,5754.0,550.0,2200.0,695.0,2780.0,0.0,0.0,0.0,0.0,650.0,2600.0,1625.0,6500.0,556.0,2224.0,90.0,360.0,111.0,444.0,0.0,0.0,1037.5,4150.0,812.5,3250.0,0.0,0.0,225.0,900.0,300.0,1200.0,0.0,0.0,200.0,800.0,162.5,650.0,1071.0,4284.0,420.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,1300.0,0.0,0.0,0.27486319505736984,0.050785525154457195,0.019629302736098853,0.03662842012356576,0.03781112091791704,0.08031774051191527,10450.0,0.09223300970873786,0.33555969430351296,10654.0,0.09403353927625772,0.34211033331192603,10450.0,0.09223300970873786,0.33555969430351296,0.18476655320788646,0.08348853638173527,0.2087213409543382,0.0714148095819151,0.13326054845546206,0.038533170637723976,0.0,0.025688780425149316,0.13756341917667458,0.0,0.020872134095433818,0.041744268190867635,0.0,0.29220987733607345,1,0,1,1,0,0,0,0,0,0,0,0,0,5,5.054229909863397,Q4
5847452,88,,1.0,1.0,1,4,13,1,8,13440,38053.097,0,0,0.1548623,2,0,1,,,,0,1,4,1,2,2025,,2,4.0,2,,1,2,1,,75911.873,,,84228.609,,69917.657,,,91615.416,70531.6,66850.167,,71942.318,82221.986,84359.497,75469.5,62874.341,,,,66671.547,,74869.182,74217.151,73612.266,,,,,,72180.759,,,,72916.569,82563.569,,78499.703,,81431.275,88328.05,,,65442.452,3812.0,1797.0,173.3333,86.6667,0.0,0.0,997.0,451.0,657.0,303.0,0.0,0.0,657.0,303.0,66.0,33.0,30.0,15.0,231.0,36.0,50.0,25.0,0.0,0.0,0.0,0.0,658.0,347.0,658.0,339.0,0.0,8.0,0.0,0.0,166.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,6.0,3812.0,1797.0,10.0,1,584745,2,2,,13,,,,,9.0,1516.6667,758.3333,"Under $15,000",<$15K,"Some college, no degree","Some college, no degree",,,Widowed,Single consumer,Single consumer,Renter,Renter,West,Urban,Female,Black / African American,Not Hispanic / Latino,California,MSA 4M+,,,,,0,2804.5,11218.0,2804.5,11218.0,724.0,2896.0,480.0,1920.0,49.5,198.0,0.0,0.0,480.0,1920.0,1137.5,4550.0,130.0,520.0,133.5,534.0,37.5,150.0,0.0,0.0,0.0,0.0,502.5,2010.0,498.5,1994.0,4.0,16.0,0.0,0.0,124.5,498.0,0.0,0.0,22.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834672619047619,0.2154761904761905,0.039732142857142855,0.14955357142857142,0.0,0.37723214285714285,1228.0,0.09136904761904761,0.1094669281511856,7094.0,0.5278273809523809,0.6323765377072562,1228.0,0.09136904761904761,0.1094669281511856,0.2581565341415582,0.4055981458370476,0.0463540738099483,0.04760206810483152,0.17917632376537707,0.04439293991798895,0.0,0.008022820467106437,0.0,0.010697093956141915,0.0,0.0,0.0,0.4519522196469959,0,0,1,0,1,0,0,0,0,0,0,0,0,4,4.128399268717806,Q1 (Bottom 20%)
5847482,67,68.0,4.0,5.0,1,2,15,3,4,37780,8219.217,0,0,0.3384848,1,1,2,,,,0,2,2,1,2,2025,1.0,1,4.0,2,1.0,1,2,4,,,,,12836.405,,,,,,12851.699,19612.709,17567.771,,14113.558,,,,11721.396,18316.791,17961.452,19001.192,17140.266,,15790.323,19396.693,19907.38,,,12648.611,,12394.471,,,14542.554,16517.722,,15521.425,19226.672,,12567.359,,15918.472,18015.636,,9564.9667,9536.4833,173.3333,86.6667,0.0,0.0,2748.6667,6416.3333,1157.6667,5583.3333,0.0,0.0,0.0,0.0,1279.0,677.0,40.0,20.0,1865.0,200.0,400.0,200.0,0.0,0.0,0.0,0.0,902.0,1396.0,852.0,446.0,50.0,950.0,0.0,0.0,242.0,303.0,83.3333,41.6667,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1500.0,0.0,0.0,100.0,732.3,366.15,8.0,9564.9667,9536.4833,3.0,3,584748,2,2,2.0,15,,,,,8.0,1213.3333,606.6667,"$30,000-$49,999",$30-50K,Bachelor's degree,Bachelor's degree,,,Married,"Married, children >17",Married with children,"Owned, no mortgage",Owner,West,Urban,Female,White,Not Hispanic / Latino,Colorado,MSA under 1.5M,,White,Male,Apartment (2-4 units),0,9550.725,38202.9,9550.725,38202.9,4582.5,18330.0,3370.5,13482.0,978.0,3912.0,0.0,0.0,0.0,0.0,910.0,3640.0,130.0,520.0,1032.5,4130.0,300.0,1200.0,0.0,0.0,0.0,0.0,1149.0,4596.0,649.0,2596.0,500.0,2000.0,0.0,0.0,272.5,1090.0,0.0,0.0,30.0,120.0,0.0,0.0,549.2249999999999,2196.8999999999996,50.0,200.0,750.0,3000.0,62.5,250.0,0.0,0.0,0.0,0.0,32.5,130.0,1.011193753308629,0.48517734250926414,0.10931709899417681,0.12165166754896771,0.05814981471678136,0.11011116993118052,4730.0,0.12519851773425092,0.12381259014368019,12566.0,0.33260984647961883,0.3289279086142675,5110.0,0.13525674960296452,0.1337594789924325,0.47980650683586845,0.09528072476173274,0.013611532108818963,0.108106976171966,0.12030500302333068,0.028531865381947442,0.0,0.0031411227943428377,0.05750610555743149,0.07852806985857094,0.0,0.0,0.003402883027204741,0.1088922568705517,1,0,1,1,0,1,0,0,0,0,0,0,0,6,4.577261953585815,Q2
